"text","text_en","cmp_code","eu_code"
"We want a stronger, fairer Australia in which people have adequate income support, and a strong social safety net that they can rely onin times of need.",NA,"503",NA
"We want to ensure that all Australians have access to safe and affordable housing, and well funded, world-class hospitals and health care.",NA,"504",NA
"We want to make sure that all Australians – including women, Aboriginal and Torres Strait Islander peoples, people with disabilities, people from culturally and linguistically diverse communities and the LGBTI community – have access to all the rights and services that they need.",NA,"503",NA
"We want to make sure that Australian law protects animals from cruelty.",NA,"501",NA
"The Greens have a plan for an equaland compassionate Australia which includes a commitment to:Tackle inequality and create a social safety net for the 21st Century",NA,"503",NA
"End the housing affordability crisis through assistance for homelessnessservices, renewing public and community housing, and tackling the cost of housing by removing unfair tax concessions like negative gearing",NA,"504",NA
"Invest in a healthier Australia by properly funding hospitals and betterhealth care",NA,"504",NA
"Ensure equality for women through confronting our domestic violencecrisis, paid parental leave and safe access to abortion",NA,"503",NA
"Empower and invest in Aboriginal and Torres Strait Islander communities, to create community driven solutions",NA,"607.3",NA
"Ensure a right to independence, selfdetermination and full participationfor people with a disability, including making the NDIS the best it can be",NA,"503",NA
"End discrimination of LGBTIQ couples by legislating for marriage equality",NA,"201.2",NA
"Promote animal welfare and end the cruelty of live animal exports",NA,"501",NA
"STRENGTHENING OUR SOCIAL SAFETY NET",NA,"H",NA
"A strong social security safety net is the foundation of a more inclusive and productive society.",NA,"504",NA
"No-one in a country as rich in Australia should be living in poverty.",NA,"504",NA
"Australia has had decades of economic growth, but the benefits haven’t been equally shared.",NA,"503",NA
"As our economy has grown, so has inequality.",NA,"503",NA
"Inequality in Australia is higher than the OECD average, and a person in the top 20 per cent has around five times as much income as someone in the bottom.",NA,"503",NA
"Wealth is even more unevenly distributed.",NA,"503",NA
"People in the top 20 per cent have around 70 times more wealth than a person in the bottom 20 per cent.",NA,"503",NA
"Poverty and inequality have devastating impacts on life outcomes, undermining health and educational opportunities, access to safe and appropriate housing, transport, employment and childcare, and many other aspects of full participation in society.",NA,"503",NA
"The Greens have a comprehensive plan to tackle inequality in Australia which includes a commitment to: lift key payments including Newstart, provide single parents with more support, and reverse Coalition cuts to income support.",NA,"503",NA
"Develop a national anti-poverty plan to provide a coordinated, cross-government approach to tackling poverty",NA,"504",NA
"Guarantee access to social services, prioritising areas of greatest need",NA,"504",NA
"Establish an Equality Commission, to provide advice to Government and Parliament on our income support system and progress on reducing inequality.",NA,"503",NA
"Poverty is a daily challenge for many Australians, holding them back from leading productive and meaningful lives.",NA,"504",NA
"THE AUSTRALIAN COUNCIL OF SOCIAL SERVICES ESTIMATES THAT AFTER HOUSING COSTS, 13.9 % OF AUSTRALIANS, OR 2.55 MILLION PEOPLE, ARE LIVING BELOW THE POVERTY LINE.",NA,"504",NA
"THAT INCLUDES 603,000 CHILDREN AND 40 PER CENT OF PEOPLE RELYING ON INCOME SUPPORT.",NA,"504",NA
"ENDING THE HOUSING AFFORDABILITY CRISIS",NA,"H",NA
"Australia can be a great place to live, but the cost of buying or renting a home has become extreme.",NA,"503",NA
"It has become far too hard for first home buyers and renters to find quality housing near where they work, play and take their kids to school.",NA,"503",NA
"This means long commutes, less time and higher transport costs.",NA,"503",NA
"Australia’s chronic undersupply of affordable housing is at a crisis point.",NA,"503",NA
"Years of underinvestment in affordable housing supply has been accompanied by decades of generous subsidies to property investors and speculators which has driven prices up as investors outcompete first home buyers.",NA,"403",NA
"Our housing market is now one of the most unaffordable in the world.",NA,"503",NA
"In addition, every night, 105,000 Australians don’t have a place to call home.",NA,"503",NA
"That’s one in every two hundred people – up 17 per cent since 2006.",NA,"503",NA
"It’s only going to get worse if we don’t change our system.",NA,"503",NA
"The Greens’ plan to tackle our affordability crisis head on includes a commitment to: Reform negative gearing for future investments to stop billions of dollars each year being used to unfairly subsidise property investors at the expense of housing affordability",NA,"503",NA
"Remove the Capital Gains Tax Discount to rebalance the structural unfairness in the tax system",NA,"503",NA
"Double federal funding for homelessness services and sign a new ten-year National Partnership Agreement on Homelessness to provide ongoing security for this vital sector",NA,"504",NA
"Increase Commonwealth Rent assistance by 30% to help more than one million Australians struggling with rental stress",NA,"504",NA
"Install rooftop solar and retrofit Australia’s entire public and community housing stock by 2030 to lower the cost of living and improve quality of life for low-income Australians",NA,"411",NA
"More than a quarter are children under 18, most of them are fleeing family breakdowns or domestic violence",NA,"504",NA
"More than 300 people a day are turned away from homelessness services",NA,"504",NA
"Nationally, less than 1% of private rental properties are affordable to low income households",NA,"504",NA
"The Abbott - Turnbull Government cut almost $600m from homelessness and housing affordability programs",NA,"504",NA
"INVESTING IN OUR HEALTH",NA,"H",NA
"Every Australian deserves good healthcare.",NA,"504",NA
"Where you live, or how much money you earn, shouldn’t decide howwell you get looked after when you are sick.",NA,"504",NA
"The Greens have worked hard to protect Medicare from Government cuts, have championed Denticare, and led calls for extra investment in mental health services – especially in regional areas.",NA,"504",NA
"The Greens see health as an investment, not a cost.",NA,"504",NA
"Ensuring that our health system will always be accessible, affordable and universal is our priority.",NA,"504",NA
"The Abbott/Turnbull Government has taken Australia’s hospitals to the edge of a funding cliff that will decimate the health system and leave patients out in the cold.",NA,"504",NA
"Our primary care system is not currently meeting the needs of the one in five Australians living with multiple chronic diseases.",NA,"504",NA
"Our palliative care systems are under-resourced.",NA,"504",NA
"Millions of Australians put off essential dental care because they can’t afford it, leading to serious health problems.",NA,"504",NA
"The Greens’ affordable plan to give more Australians access to the healthcare they need includes a commitment to:Restore the funding model where the Commonwealth and the states share the rising costs in delivering hospital services evenly",NA,"504",NA
"Secure the funding formula for the long term by enshrining it into law, so that the states have some certainty, and so that future governments will require the Senate’s approval to reduce the Commonwealth’s share of hospital funding",NA,"504",NA
"Invest in primary care to ensure the effective management of chronic disease",NA,"504",NA
"Reinvest funding raised from abolition of the private health insurance rebate into public health and hospitals",NA,"504",NA
"Ensure publicly funded dental care through Denticare, to give more Australians access to their local dentist for the essential treatmentthey need",NA,"504",NA
"Invest in mental health to ensure access to effective treatment across Australia",NA,"504",NA
"Invest in measures to close the gap in Aboriginal and Torres Strait Islander health outcomes",NA,"504",NA
"Deliver a National Rural Health Plan to ensure your postcode no longer determines your health",NA,"504",NA
"Tackle childhood obesity with a tax on sugary drinks",NA,"403",NA
"Invest in palliative care services, to improve quality of life of patients, carers and their families facing problems associated with life-threatening illness",NA,"504",NA
"Promote harm reduction with a Harm Reduction Innovation Fund",NA,"504",NA
"Protect children from alcohol advertising with a ban during peak times",NA,"403",NA
"EQUALITY FOR WOMEN",NA,"H",NA
"Australian women have a right to equality in all aspects of life, andthis must be reflected in our laws and society.",NA,"503",NA
"The Greens have a long and proud history of standing up for women’s rights and full equality, and are committed to doing all we can to fight gender discrimination.",NA,"503",NA
"Women in Australia face many challenges.",NA,"503",NA
"We’re in the middle of a domestic violence crisis, but the services that support women who need help to escape violence are chronicallyunderfunded.",NA,"503",NA
"Outdated, conservative attitudes still influence our public debates.",NA,"604",NA
"Women continue to be paid less than men – in fact, the current gender pay gap of 17.9 per cent is the highest it’s been for two decades.",NA,"503",NA
"Women are disproportionately affected by unfair tax breaks in the superannuation system.",NA,"503",NA
"Legal and financial barriers to securing safe, accessible and affordable abortion remain around the country.",NA,"503",NA
"And they’re underpaid and undervalued when it comes to paid parental leave.",NA,"503",NA
"The Australian Greens have a plan to stand up for Australian women, which includes a commitment to: Increase investment in frontline services for victims and survivors of domestic violence, with a ten-year, $5 billion commitment",NA,"504",NA
"Introduce a progressive super system that will go a long way to reducing the inequity women currently face in retirement",NA,"503",NA
"Invest in decriminalisation, access and reducing out-of-pocket costs of abortion",NA,"604",NA
"Tackle the gender pay gap by legislating to end pay gag clauses",NA,"503",NA
"Reduce barriers for mums returning to work by investing in affordable childcare",NA,"506",NA
"Australia is in the middle of a domestic violence crisis but our safety net is full of holes.",NA,"504",NA
"Domestic and family violence touches people from every walk of life. The data indicates that 1 in 3 WOMEN IN AUSTRALIA HAVE EXPERIENCED VIOLENCE SINCE AGE 15.",NA,"504",NA
"The Greens are putting forward a bold plan to increase investment in front line services with a ten-year, $5 billion commitment.",NA,"504",NA
"EMPOWERING AND SUPPORTING ABORIGINALAND TORRES STRAIT ISLANDER PEOPLES",NA,"H",NA
"Australia has unfinished business; the Greens acknowledge that sovereignty was never ceded.",NA,"607.3",NA
"Aboriginal and Torres Strait Islander peoples have a strong and unbroken connection to the land and sea.",NA,"607.3",NA
"To be a truly reconciled nation, it is crucial that we address the issues of sovereignty and treaties.",NA,"607.3",NA
"It is past time for these issues to be resolved.",NA,"607.3",NA
"Twenty-five years after the final report of the Royal Commission into Aboriginal Deaths in Custody, there are still too many Aboriginal people incarcerated, and dying in prison",NA,"607.3",NA
"Despite some modest gains in health indicators for Aboriginal and Torres Strait Islander peoples, much more must be done to close the gap in health outcomes between Aboriginal and Torres Strait Islander peoples and non-Indigenous Australians.",NA,"504",NA
"The latest data suggests there is still around a decade difference in lifeexpectancy between Aboriginal and Torres Strait Islander peoples, andnon-Indigenous Australians.",NA,"504",NA
"Education outcomes are unequal.",NA,"506",NA
"At the same time, even after a long history of injustice, too often Aboriginal voices struggle to be heard.",NA,"607.3",NA
"The Greens support approaches that empower and invest in Aboriginal and Torres Strait Islander communities, to create community driven solutions.",NA,"607.3",NA
"The Greens plan includes a commitment to:  Provide $30 million to advance the national conversation on sovereignty and treaties",NA,"607.3",NA
"Set a national justice target, develop a national strategy to address incarceration rates, and provide $40 million for projects to reduce incarceration rates",NA,"607.3",NA
"Invest in key health programs, and work to make sure the National Aboriginal and Torres Strait Islander Health Plan succeeds",NA,"504",NA
"Re-fund the National Congress of Australia’s First Peoples",NA,"607.3",NA
"Provide $20 million in funding for projects to reduce the number of Aboriginal and Torres Strait Islander children entering out of home care",NA,"504",NA
"Develop a plan to implement the United Nations Declaration on the Rights of Indigenous Peoples, and provide $20 million for projects to support domestic implementation",NA,"607.3",NA
"Ensure funding for mental health services and suicide prevention",NA,"607.3",NA
"Double funding for the Indigenous Rangers program, which has proven benefits for people, country and the economy",NA,"607.3",NA
"Continue to stand alongside Aboriginal and Torres Strait Islander communities against the Stronger Futures process and income management",NA,"607.3",NA
"SUPPORTING PEOPLE WITH DISABILITY",NA,"H",NA
"Everyone has a right to independence, self-determination and to be able to participate fully in society.",NA,"503",NA
"People with disability, their families and carers, should be able to actively participate in policy, service planning and delivery.",NA,"503",NA
"The National Disability Insurance Scheme (NDIS) is a fundamental shift, enabling people with disability to control their services and supports.",NA,"504",NA
"The Greens want a fully funded rollout of the NDIS, to ensure the NDIS is the best it can be.",NA,"504",NA
"People with disability should also have access to a strong social safety net.",NA,"504",NA
"The Greens have fought cuts by the old parties to the Disability Support Pension (DSP), and will campaign to make sure that the DSP is available to everyone who needs it.",NA,"504",NA
"The Greens also initiated and chaired a Senate inquiry into violence, abuse and neglect of people with disability in residential settings.",NA,"503",NA
"This highlighted the widespread abuse of people with disability, and made clear recommendations for a Royal Commission and immediate government action.",NA,"503",NA
"The Greens plan to support people with disability includes a commitment to: Ensure there is a national roll-out of a fully funded National Disability Insurance Scheme, to ensure it is the best it can be",NA,"504",NA
"Provide $2.3 million to make audio description available on the ABC iView",NA,"504",NA
"Develop a national action plan for making audio description more widely available across public and commercial broadcasters",NA,"504",NA
"Reverse Coalition cuts to the Disability Support Pension, so that people with a disability can continue to access income support",NA,"504",NA
"Establish a Royal Commission into the violence, abuse and neglect of people with disability in institutional settings",NA,"503",NA
"Provide $42.3 million to limit preventable blindness, and $19 million annually for measures to target children with hearing impairment",NA,"504",NA
"Ensure students with a disability are funded for the extra school resources they need to support their education",NA,"506",NA
"The Greens initiated and chaired the Senate inquiry into the violence, abuse and neglect of people with disability in residential settings.",NA,"503",NA
"That inquiry held hearings and heard hundreds of accounts from across the country, including more than 150 written submissions.",NA,"503",NA
"Violence, abuse and neglect of people with disability iswidespread and on-going; data shows that over a quarter of allsexual assault victims identify as having a disability.",NA,"503",NA
"A Royal Commission is essential to bring to justice theperpetrators responsible and ensure that this abuse stops.",NA,"605.1",NA
"EQUALITY FOR THE LGBTIQ COMMUNITY",NA,"H",NA
"Valuing diversity and celebrating difference benefits all of us.",NA,"503",NA
"The Greens always have, and always will, stand with our lesbian, gay, bisexual, transgender, intersex and queer communities.",NA,"503",NA
"LGBTIQ communities continue to face discrimination, attacks on human rights and limited access to vital services.",NA,"503",NA
"Limitations in anti-discrimination law, the Turnbull Government proposal for a divisive and expensive plebiscite on marriage equality, and attacks on the Safe Schools program all illustrate the conservative attacks faced by LGBTIQ communities.",NA,"503",NA
"The Australian Greens are a strong voice in our parliament for LGBTIQ rights.",NA,"201.2",NA
"Our plan to keep LGBTIQ rights firmly on the agenda, in the community and in our political debate includes a commitment to: Continue to push for a free vote on marriage equality, and push the Turnbull Government to ditch the plebiscite",NA,"503",NA
"Strengthen anti-discrimination laws by eliminating exemptions that currently enable religious organisations to discriminate based on sexuality",NA,"604",NA
"Defend and protect the Safe Schools program, and expand its funding",NA,"503",NA
"Ensure better access to HIV-prevention medication by advocating for PrEP to be listed under the Pharmaceutical Benefits Scheme, and provide a funding guarantee for people at high risk of exposure to HIV",NA,"504",NA
"Work hard to change laws so same-sex couples can access assisted reproduction techniques like IVF, and be able to adopt children",NA,"604",NA
"Remove barriers to hormone treatments for transgender and gender diverse young people",NA,"503",NA
"Ensure the rights of intersex people are respected and protected",NA,"503",NA
"Improve mental health care and aged care for LGBTIQ people",NA,"504",NA
"ENDING CRUELTY TO ANIMALS",NA,"H",NA
"There is growing public support for animal welfare to be part of ourapproach to all animals in Australia.",NA,"501",NA
"Revelations of horrific mistreatment of animals in the live-export trade has launched a groundswell of public demand to end the practice.",NA,"501",NA
"Consumers are calling for Australia to align itself with other nations around the world by banning cosmetic animal testing.",NA,"501",NA
"A growing number of Australians are opting to buy ‘free-range’ eggs to avoid the horrific cruelty of factory farming.",NA,"501",NA
"Despite this public demand for humane and accountable treatment of animals, governments continue to sanction cruelty by refusing to change woefully inadequate minimum animal welfare standards and make industry transparent and accountable.",NA,"501",NA
"The Greens are deeply committed to improving the welfare and wellbeing of animals, and will continue working with Australia’s animal welfare and rights organisations to achieve this.",NA,"501",NA
"The Greens have a plan to end cruelty to animals in Australia which includes a commitment to: Transition away from the cruel live animal export trade,",NA,"501",NA
"and support our domestic meat processing sector by growing our more economically sustainable chilled meat trade",NA,"402",NA
"Establish an Independent Office of Animal Welfare to promote and oversee animal welfare in Australia",NA,"501",NA
"Ban cruel cosmetic testing on animals",NA,"501",NA
"Establish an accurate national labelling system of products that identifies cruelty-free, free-range, organic, and free from content derived from habitat destruction",NA,"403",NA
"Upgrade standards for farming practices for all agricultural animals which reflect commonly understood definitions of freerange and other ethical treatment of animals",NA,"501",NA
"THE HORRIFIC MISTREATMENT OF ANIMALS IN THE LIVE EXPORTTRADE CONTINUES.",NA,"501",NA
"Evidence shows Australia’s minimal live export welfare regulations do not work.",NA,"501",NA
"MORE THAN 1.2 million SHEEP HAVE DIED DURING THE CRUEL JOURNEY FROM AUSTRALIA OVER THE LAST 10 YEARS.",NA,"501",NA
"Australia can provide a more economically robust and humane alternative to the live export trade by boosting boxed meat exports.",NA,"402",NA
"NEW ECONOMY",NA,"H",NA
"The Greens are the only party that understands that the economy must work for the benefit of society and not the other way around.",NA,"504",NA
"Australians are forward-looking, well-educated and early adopters of new technologies.",NA,"601.1",NA
"We have everything we need to build the new clean economy, except the political will to invest public money for the future and the courage to take on the vested interests of the past.",NA,"416.2",NA
"With the right policies, the new economy will be driven by clean energy.",NA,"416.2",NA
"Together with smart investment, we can provide opportunities for innovators and entrepreneurs, supporting them so Australia can become a global centreof ideas.",NA,"402",NA
"The latest in science and business development can drive innovations in health care, agriculture, tourism and advanced manufacturing generating more jobs.",NA,"402",NA
"We need to ensure that Australians have access to education throughout their life, from their earliest years into their employment",NA,"506",NA
"We need an early childhood education and care sector that is affordable and accessible,and schools funding based on needs, not sectors or means.",NA,"506",NA
"We need a vibrant higher education sector, including fixing our broken vocational education and training sector.",NA,"506",NA
"We want to ensure all Australians benefit from a lifetime of learning.",NA,"506",NA
"The Greens have a plan which includes a commitment to:Reverse the government’s antiinnovative and climate destroying policies, and increase Australia’s investment in science and innovation",NA,"411",NA
"Ensure every Australian child has access to early childhood education and care by providing families with 24 hours of universal subsidised care per week",NA,"506",NA
"Create a world-class school education system with needs based funding for all",NA,"506",NA
"Prioritise and support TAFE as a critical part of the Australian education system",NA,"411",NA
"Continue to fight against higher fees for university students, by reducing HELP costs by 20% and reinstating scholarship support",NA,"506",NA
"Work toward a cost-effective and future proof NBN,",NA,"411",NA
"and stand up for the digital rights of Australians",NA,"201.2",NA
"Reverse the Abbott-Turnbull Government’s harsh cuts to the ABC and SBS",NA,"502",NA
"Stand up for small business by levelling the playing field",NA,"403",NA
"Put people at the centre of our workplace laws to create a more caring society and support working people throughout their lives",NA,"701",NA
"SCIENCE AND INNOVATION",NA,"H",NA
"Australia’s economy is in transition like never before, and to make the most of these opportunities, we need to invest in science and innovation.",NA,"411",NA
"Innovation is more than a buzzword.",NA,"411",NA
"The world we are part of faces unprecedented challenges but also unparalleled opportunities.",NA,"411",NA
"The future drivers of the global economy will be innovators and entrepreneurs.",NA,"402",NA
"But we need to invest and support them if we want Australia to become a global centre of ideas.",NA,"402",NA
"The latest in science and business development can drive innovations in health care, agriculture, tourism and advanced manufacturing, generating more jobs.",NA,"402",NA
"Our service sector will flourish creating further jobs for people workingfor and with people.",NA,"701",NA
"The Greens, Australia’s political disruptors, will reverse the government’s anti-innovative and climate destroying policies.",NA,"305.1",NA
"Our policies would create a smarter, more innovative country,and help end Australia’s dependence on the industries of last century.",NA,"411",NA
"AUSTRALIA IS RATED 17TH IN THE WORLD ON THE GLOBALINNOVATION INDEX.",NA,"411",NA
"THIS IS NOT GOOD ENOUGH, AS WE FALL TO 72nd IN THE WORLD WHEN IT COMES TO TURNING RESEARCH INTO COMMERCIAL OUTCOMES.",NA,"411",NA
"The Greens’ plan to invest and support science and innovation includes a commitment to: Secure our future through research and development with our roadmap to increase R&D investment to 4% of GDP",NA,"411",NA
"Set up an Innovation Commissioner, tasked with working with industry, universities, business, government agencies and Innovation and Science Australia to advance the innovation agenda",NA,"411",NA
"Reverse the Abbott-Turnbull Government’s massive cuts to innovation funding, which will allow start-ups access to crucial early stage capital grants",NA,"402",NA
"Protecting science and research by restoring funding to the CSIRO",NA,"411",NA
"Invest in sustainable agriculture, boosting funding for agricultural R&D to address the broad, cross-sectoral issues and challenges our farmers and growers are facing",NA,"703.1",NA
"Commit $8.47 million in funding to help drive Australia’s evolution from the lucky country to the smart country",NA,"411",NA
"Commit $678.9 million to increase uptake of Science, Technology, Engineering and Mathematics subjects in our schools and universities",NA,"506",NA
"Incentivise and support social innovation and local investment in innovation and venture capital through the Future Fund",NA,"402",NA
"EDUCATION EQUALITY",NA,"H",NA
"The Greens know that investment in public education is essential to ensure a fair Australia and is a key part of our transition to a sustainable new economy.",NA,"506",NA
"We’re committed to ensuring that all Australian kids have access toworld class child care, early childhood education and schools.",NA,"506",NA
"We know that early childhood education is crucial for a child’s development, but that it remains drastically underfunded.",NA,"506",NA
"Universal access to early childhood education and case (ECEC) should be central to a much needed overhaul of the childcare sector.",NA,"506",NA
"We know that our schools are chronically underfunded, putting pressure on teachers, students and parents.",NA,"506",NA
"And we know that less than half of students with disability in Australianschools are currently being funded for their support needs.",NA,"506",NA
"This is unacceptable, and unfair: it fails students, and it fails our schools.",NA,"506",NA
"The Greens have a plan for an equitable, accessible and world class education system that includes a commitment to:Cut out-of-pocket expenses to families by providing 24 hours of universal subsidized early childhood education and care per week",NA,"506",NA
"Increase access to early childhood education and care for all children by making more spaces available and reducing waiting list times, especially in high need areas by introducing a $200 million ‘Reducing Waiting Lists’ grants fund for centres to increase the number of spaces that they offer",NA,"506",NA
"Ensure schools funding is based on needs, by honouring the full Gonksi six years of National Education Reform Agreement (NERA) for all jurisdictions",NA,"506",NA
"Enable an equitable education for all by funding an extra $1.1 billion into disability in schools for 2016–17",NA,"506",NA
"Provide extra funding for STEM (Science, Technology, Engineering and Mathematics) and entrepreneurial curriculums and teaching incentives",NA,"411",NA
"Introduce a sustainable schools fund, built on an initiative that The Greens rolled out in Tasmania, where schools can bid to the fund for energy and water efficiency projects and renewables",NA,"416.2",NA
"STANDING UP FOR HIGHER EDUCATION",NA,"H",NA
"The Greens have the courage to back students and make high-quality post-secondary education accessible to all Australians.",NA,"506",NA
"University students face more barriers to education than ever before.",NA,"506",NA
"The Labor and Liberal parties have increased student debt and class sizes, while cutting student support.",NA,"506",NA
"With the Coalition committed to deregulation, studying at university will likely become out of reach for many students from lower-income ordisadvantaged backgrounds.",NA,"506",NA
"HELP debts could grow to the size of a housing deposit – or more.",NA,"506",NA
"Similarly, the challenges faced by TAFE are unprecedented.",NA,"411",NA
"The slash and burn approach by the Liberals along with commercialisingthe sector has reduced the number of students attending TAFE, and resulted in fees skyrocketing and campuses being forced to abandon many courses deemed unsuitable due to this commercialised approach.",NA,"411",NA
"The Greens believe that all Australians are entitled to free, well-funded and high quality, life-long education and training.",NA,"506",NA
"To make this happen, the Greens have a plan which includes a commitment to:Fight against higher fees for university students by reducing students’ HELP costs by 20%",NA,"506",NA
"Fund a 10% increase in base funding per student at public universities, to help universities deliver high quality courses without student fees skyrocketing",NA,"506",NA
"Ensure low-income students are supported through reinstatement of the Student Start- Up Scholarships, which were turned into loans by the Liberal and Labor parties",NA,"506",NA
"Reverse Labor and the Liberals’ funding cuts to university research, to restabilise this important funding stream",NA,"506",NA
"Cease providing federal government funds to for-profit VET providers",NA,"507",NA
"Implement a TAFE federal rescue package to boost funding for schools and students",NA,"411",NA
"Establish a VET Ombudsman to oversee the investigation of complaints of improper activity by VET providers",NA,"403",NA
"The Coalition has been pushing to deregulate course fees since their first budget in 2014.",NA,"506",NA
"Legislating this change would see $100K degrees become a reality and would make it increasingly difficult for young people to enter into the housing market and invest in other significant life decisions.",NA,"506",NA
"THE GREENS HAVE PLAYED A VITAL ROLE FIGHTING AGAINST – AND BLOCKING – THESE FEE INCREASES, WHICH HAVE BEEN A BLATANT COSTSHIFTING EXERCISE BY THE COALITION.",NA,"506",NA
"THE DIGITAL ECONOMY",NA,"H",NA
"The future of the new economy hinges on access to world class digitalinfrastructure, the protection of digital rights, and a strong communications sector.",NA,"411",NA
"We cannot be an innovative nation while we are encumbered by the mistakes of the Abbott- Turnbull Government.",NA,"411",NA
"We know that reliance on on Fibre to the Node (FTTN) and the dilapidated copper network was an avoidable mistake.",NA,"411",NA
"We know that our rights online are being trampled, as government has given law enforcement and spy agencies free reign over the internet.",NA,"201.2",NA
"Australian Internet Service Providers are now required by law to retain data on their users, which law enforcement and government agencies may access at any time, with no judicial oversight.",NA,"201.2",NA
"We need this infrastructure as more and more Australians are using the internet in their everyday lives.",NA,"411",NA
"The NBN is one of the most ambitious infrastructure projects ever attempted in Australia, and in the event of the change of Government, we will have an important opportunity to hit reset on this troubled project, and bring it to completion.",NA,"411",NA
"Access to digital networks is a right, and it is incumbent upon government to make it fast and affordable.",NA,"201.2",NA
"This is critical to ensure the future of Australia’s digital economy.",NA,"411",NA
"The Greens’ plan for a digital economy includes a commitment to: Immediately undertake a multi-party inquiry into the most cost-effective and future-proof architecture for the NBN",NA,"411",NA
"Continue to fight against any legislation that reduces online security, safety or privacy",NA,"201.2",NA
"Overturn the expensive and intrusive yet ineffective mandatory data retention scheme",NA,"201.2",NA
"Introduce a Digital Rights Commissioner to advocate for the online security, safety and privacy of all Australians, and advise legislators and public servants on the impacts of proposed and existing laws on security, safety and privacy online",NA,"201.2",NA
"YOUR RIGHTS ONLINE",NA,"H",NA
"The Greens fought to prevent the introduction of the mandatory data retention legislation, and have opposed measures that make the Internet less open, less secure, and less free, or intrudes on individual privacy.",NA,"201.2",NA
"With both Liberal and Labor legislating away our online rights and freedoms, the Greens have called for a Digital Rights Commissioner to scrutinise government legislation, policy and procedures.",NA,"201.2",NA
"STANDING UP FOR SMALL BUSINESS",NA,"H",NA
"The Greens will always stand up for small business against the big endof town.",NA,"402",NA
"There are over 2 million small businesses operating in Australia.",NA,"402",NA
"In fact, around 97% of all businesses in Australia are small businesses.",NA,"402",NA
"Small business also provides nearly 5 million Australians with a job – that's around 44% of our entire workforce.",NA,"402",NA
"Small businesses play a vital role in the economy, providing jobs to almost half the workforce and playing a part in localcommunities in a way big business never can.",NA,"402",NA
"The Greens know the burden and risk that many people take on when they establish a business.",NA,"402",NA
"With just over one in ten small businesses closing every year, we know it's tough for this sector.",NA,"402",NA
"The Greens’ plan to stand up for small business includes a commitment to:Continue to fight for market fairness through implementation of an Effects Test",NA,"403",NA
"Relieve small business operators of the administrative burden of acting as an agent for employee superannuation funds",NA,"403",NA
"Work to restore the loss-carry-back provision, axed by the Abbott-Turnbull Government, to help small business through good times and bad",NA,"402",NA
"Increase the small business entity turnover threshold from an annual turnover of no more than $2 million per annum, to an annual turnover of no more than $10 million per annum, to better reflect what can be regarded as small in today’s international marketplace",NA,"402",NA
"Extend the increase in the instant asset write-off threshold, and increase the threshold for GST registration",NA,"402",NA
"Support small business with a package of mental health programs,",NA,"504",NA
"encourage take up of renewables in Australian businesses",NA,"416.2",NA
"Reform the VET sector to ensure small businesses can employ the skills they need to succeed",NA,"411",NA
"WORKING TO LIVE, NOT LIVING TO WORK",NA,"H",NA
"Job insecurity and time pressure are on the rise.",NA,"701",NA
"Workplace laws should let people have a secure job, a good balancebetween working, personal and family life, and protect people’s rights at work.",NA,"701",NA
"In a generous and caring society like ours, supporting every employee to balance their caring and personal responsibilities with paid employment should be at the heart of our workplace laws.",NA,"701",NA
"We need proper paid parental leave, which enables mums and dads to have more paid time off with their newborns, not less.",NA,"504",NA
"We need more secure work, underpinned by guarantees such as regular and predictable hours and pay, access to paid leave and other entitlements",NA,"701",NA
"And we need representative workplaces, that reflect the diversity of Australian society and that everyone should have equal access to meaningful paid employment.",NA,"503",NA
"The Greens’ plan to put people back at the centre of workplace laws includes a commitment to:Legislate to give people who have been in their job for 12 months enforceable rights to request flexible working arrangements, including thenumber of hours they work, the scheduling of those hours and the location of work",NA,"701",NA
"Legislate to protect penalty rates and the weekend",NA,"701",NA
"Strengthen existing provisions for carers, to make sure people have the flexibility they need to care for their loved ones",NA,"701",NA
"Legislate for more secure work, including pathways for casual employees into more secure work, and allowing unions and employer organisations to make applications to the Fair Work Commission for ‘secure employment orders’ on a sector or industry-wide basis",NA,"701",NA
"Legislate to require the Australian Public Service to double the representation of people with a disability and people from non-English speaking backgrounds within the public service by 2018",NA,"503",NA
"Oppose any return to WorkChoices",NA,"701",NA
"PROTECTING WEEKEND PENALTY RATES",NA,"H",NA
"Many thousands of Australians depending on weekend rates of pay to make ends meet.",NA,"701",NA
"Many young people in particular depend on weekend rates to support themselves, including while they study.",NA,"701",NA
"Young people are already facing unaffordable housing, insecure work and low levels of student assistance, so cutting weekend rates would place them under immense pressure.",NA,"701",NA
"It is time that people have certainty about the future of their weekend rates.",NA,"701",NA
"It is time to ensure people’s weekend rates are protected by law.",NA,"701",NA
"Labor talks tough on penalty rates, yet they have committed to joining the Liberals in accepting weekend penalty rates being cut should the Fair Work Commission hit Sunday rates of pay.",NA,"701",NA
"The Greens are the only party that will legislate to protect weekend rates for the hundreds of thousands of Australians who depend on them.",NA,"701",NA
"GREENING THE BUDGET",NA,"H",NA
"The Greens want an Australia where everyone gets great public education and healthcare, and where we can fund vital nation building infrastructure.",NA,"503",NA
"This means being upfront about growing our revenue base by getting rid of unfair tax breaks, asking the very wealthy to pay more and directing investment into productive areas of the economy.",NA,"503",NA
"It’s time to grow the new economy, using clean energy to generate sustainable jobs and income for the future.",NA,"416.2",NA
"That means we need to stop treating debt like a four letter word.",NA,"411",NA
